1.9	0	nunc	ADV	adverb		nunc	advmod:tmod	3
1.9	1	rursus	ADV	adverb		rursus	advmod	3
1.9	2	eris	AUX	verb	Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin	sum	cop	3
1.9	3	socer	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	socer	ROOT	3
1.9	4	Augusti	PROPN	noun	Case=Gen|Gender=Masc|Number=Sing	Augustus	nmod	3
1.9	5	.	PUNCT	punc		.	punct	3
1.10	0	quae	PRON	pronoun	Case=Nom|Gender=Fem|Number=Sing	quae	det	2
1.10	1	iam	ADV	adverb		iam	advmod:tmod	2
1.10	2	rabies	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	rabies	ROOT	2
1.10	3	livoris	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	liuor	nmod	2
1.10	4	erit	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin	sum	cop	2
1.10	5	?	PUNCT	punc		?	punct	2
1.11	0	vel	ADV	conjunction		vel	cc	2
1.11	1	quis	PRON	pronoun	Case=Nom|Gender=Masc|Number=Sing	quis	nsubj:pass	2
1.11	2	dabitur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Pass	do	ROOT	2
1.11	3	color	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	color	nsubj:pass	2
1.11	4	invidiae	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	inuidia	nmod	3
1.11	5	?	PUNCT	punc		?	punct	2
1.12	0	Stilicho	NOUN	noun	Case=Dat|Gender=Neut|Number=Sing	Stilichus	obl	1
1.12	1	socer	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	socer	ROOT	1
1.12	2	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	1
1.12	3	,	PUNCT	punc		,	punct	4
1.12	4	pater	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	pater	conj	1
1.12	5	est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	4
1.12	6	Stilicho	NOUN	noun	Case=Dat|Gender=Neut|Number=Sing	Stilicho	nmod	4
1.12	7	.	PUNCT	punc		.	punct	1
2.1	0	Urbs	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	urbs	nsubj	5
2.1	1	in	ADP	preposition		in	case	2
2.1	2	conspectu	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	conspectus	obl	5
2.1	3	montana	ADJ	adjective	Case=Acc|Gender=Neut|Number=Plur	montanus	amod	4
2.1	4	cacumina	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	cacumen	obj	5
2.1	5	velat	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	uelo	ROOT	5
2.2	0	tranquillo	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	tranquillo	obl:arg	1
2.2	1	praetenta	ADJ	verb	Case=Nom|Gender=Neut|Number=Plur	praetento	ROOT	1
2.2	2	mari	NOUN	noun	Case=Dat|Gender=Neut|Number=Sing	mare	obl:arg	1
2.2	3	.	PUNCT	punc		.	punct	1
2.2	4	ducentia	NOUN	noun	Case=Voc|Gender=Fem|Number=Sing	duco	ROOT	4
2.2	5	portum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	portus	conj	4
2.3	0	cornua	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	cornu	obj	2
2.3	1	pacatas	VERB	verb	Case=Acc|Gender=Neut|Number=Plur|VerbForm=Part|Voice=Pass	paco	acl	0
2.3	2	removent	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	remoueo	ROOT	2
2.3	3	Aquilonibus	NOUN	noun	Case=Abl|Gender=Masc|Number=Plur	aquilo	obl:arg	2
2.3	4	undas	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	unda	obj	2
2.3	5	.	PUNCT	punc		.	punct	2
2.4	0	hic	ADV	pronoun		hic	advmod:lmod	1
2.4	1	exarmatum	VERB	noun	Case=Nom|Gender=Neut|Number=Sing|VerbForm=Part|Voice=Pass	exarmatus	ROOT	1
2.4	2	terris	NOUN	noun	Case=Abl|Gender=Fem|Number=Plur	terra	obl:arg	4
2.4	3	cingentibus	VERB	verb	Case=Abl|Gender=Fem|Number=Plur|VerbForm=Part|Voice=Act	cingo	acl	2
2.4	4	aequor	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Pass	aequor	nsubj:pass	1
2.5	0	clauditur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	claudo	ROOT	0
2.5	1	et	CCONJ	conjunction		et	cc	3
2.5	2	placidam	ADJ	adjective	Case=Acc|Gender=Fem|Number=Sing	placidus	amod	5
2.5	3	discit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	disco	conj	0
2.5	4	servare	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	seruo	ccomp	3
2.5	5	quietem	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	quies	obj	4
2.5	6	.	PUNCT	punc		.	punct	0
3.1	0	Quidquid	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing	quidquid	obj	5
3.1	1	Castalio	PROPN	adjective	Case=Nom|Gender=Neut|Number=Sing	Castalius	obl	5
3.1	2	de	ADP	ADP		de	case	3
3.1	3	gurgite	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	gurges	nmod	4
3.1	4	Phoebus	PROPN	noun		Phoebus	nsubj	5
3.1	5	anhelat	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	anhelo	ROOT	5
3.1	6	,	PUNCT	punc		,	punct	5
3.2	0	quidquid	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing	quidquid	obj	2
3.2	1	fatidico	ADV	adjective		fatidicus	amod	2
3.2	2	mugit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	mugio	ROOT	2
3.2	3	cortina	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	cortina	nmod	0
3.2	4	recessu	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	recessus	dep	2
3.2	5	,	PUNCT	punc		,	punct	2
3.3	0	carmina	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	carmen	ROOT	0
3.3	1	sunt	AUX	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin	sum	cop	0
3.3	2	;	PUNCT	punc		;	punct	0
3.3	3	sed	CCONJ	conjunction		sed	cc	5
3.3	4	verba	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	uerbum	nsubj	5
3.3	5	negant	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	nego	ROOT	5
3.3	6	communia	ADJ	adjective	Case=Nom|Gender=Neut|Number=Plur	communis	obj	5
3.3	7	Musae	PROPN	proper_noun	Case=Dat|Gender=Fem|Number=Sing	Musa	nmod	6
3.3	8	.	PUNCT	punc		.	punct	5
3.4	0	carmina	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	carmen	obj	2
3.4	1	sola	DET	adjective	Case=Acc|Gender=Neut|Number=Plur	solus	det	0
3.4	2	loquor	VERB	verb	Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Pass	loquor	ROOT	2
3.4	3	:	PUNCT	punc		:	punct	2
3.4	4	sic	ADV	adverb		sic	advmod	7
3.4	5	me	PRON	pronoun	Case=Acc|Number=Sing|Person=1	ego	obj	7
3.4	6	meus	DET	adjective	Case=Nom|Gender=Masc|Number=Sing	meus	det	8
3.4	7	implet	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	impleo	ROOT	7
3.4	8	Apollo	PROPN	proper_noun	Case=Nom|Gender=Masc|Number=Sing	Apollo	nsubj	7
3.4	9	.	PUNCT	punc		.	punct	7
4.1	0	Non	PART	particle		non	advmod:neg	1
4.1	1	tales	DET	adjective	Case=Acc|Gender=Fem|Number=Plur	talis	obj	4
4.1	2	quondam	ADJ	adjective		quondam	det	3
4.1	3	species	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	species	nsubj	4
4.1	4	tulit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	fero	ROOT	4
4.1	5	armentorum	NOUN	noun	Case=Gen|Gender=Neut|Number=Plur	armentum	nmod	1
4.2	0	tellus	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	tellus	nsubj:pass	2
4.2	1	tergemino	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	tergemino	amod	0
4.2	2	subdita	VERB	verb	Case=Nom|Gender=Fem|Number=Sing|VerbForm=Part|Voice=Pass	subdo	ROOT	2
4.2	3	Geryoni	PROPN	proper_noun	Case=Dat|Gender=Masc|Number=Sing	Geryonus	obl:arg	2
4.2	4	.	PUNCT	punc		.	punct	2
4.3	0	non	PART	particle		non	advmod:neg	1
4.3	1	tales	DET	adjective	Case=Acc|Gender=Fem|Number=Plur	talis	ROOT	1
4.3	2	,	PUNCT	punc		,	punct	3
4.3	3	Clitumne	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	Clitumnis	vocative	1
4.3	4	,	PUNCT	punc		,	punct	5
4.3	5	lavas	VERB	noun	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	lauo	dep	1
4.3	6	in	ADP	ADP		in	case	7
4.3	7	gurgite	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	gurges	nmod	5
4.3	8	tauros	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	taurus	dep	1
4.3	9	,	PUNCT	punc		,	punct	1
4.4	0	Tarpeio	PROPN	noun	Case=Dat|Gender=Masc|Number=Sing	Tarpeium	obl:arg	1
4.4	1	referunt	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	refero	ROOT	1
4.4	2	quos	PRON	pronoun	Case=Acc|Gender=Masc|Number=Plur	qui	det	4
4.4	3	pia	ADJ	adjective	Case=Acc|Gender=Neut|Number=Plur	pius	amod	4
4.4	4	vota	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	uotum	obj	1
4.4	5	Iovi	PROPN	proper_noun	Case=Dat|Gender=Masc|Number=Sing	Iuppiter	orphan	4
4.4	6	.	PUNCT	punc		.	punct	1
4.5	0	non	PART	particle		non	advmod:neg	3
4.5	1	talis	DET	adjective	Case=Acc|Gender=Fem|Number=Plur	talis	det	2
4.5	2	Tyrias	PROPN	proper_noun	Case=Acc|Gender=Fem|Number=Plur	tyrius	nsubj	3
4.5	3	sparsisse	VERB	verb	Tense=Perf|VerbForm=Inf|Voice=Act	spargo	ROOT	3
4.5	4	iuvencus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	iuuencus	nsubj	3
4.5	5	harenas	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	harena	dep	3
4.6	0	dicitur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	dico	ROOT	0
4.6	1	,	PUNCT	punc		,	punct	2
4.6	2	optatum	VERB	verb	Case=Nom|Gender=Neut|Number=Sing|VerbForm=Part|Voice=Pass	opto	advcl	0
4.6	3	quando	SCONJ	conjunction		quando	mark	4
4.6	4	revexit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	reueho	advcl	0
4.6	5	onus	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	onus	obj	4
4.6	6	,	PUNCT	punc		,	punct	0
4.7	0	non	PART	particle		non	advmod:neg	2
4.7	1	Cretaeus	ADJ	proper_noun	Case=Nom|Gender=Masc|Number=Sing	Cretaeus	amod	2
4.7	2	ager	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	ager	ROOT	2
4.7	3	nec	CCONJ	conjunction		neque	cc	5
4.7	4	amati	VERB	verb	Case=Nom|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Pass	amo	acl	5
4.7	5	conscia	NOUN	adjective	Case=Nom|Gender=Fem|Number=Sing	conscius	dep	2
4.7	6	tauri	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	taurus	nmod	5
4.8	0	Gnoses	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	Gnoses	ROOT	0
4.8	1	nec	ADV	adverb		neque	cc	3
4.8	2	similes	ADJ	adjective	Case=Acc|Gender=Fem|Number=Plur	similis	amod	5
4.8	3	paverit	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	paverit	conj	0
4.8	4	Ida	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	Ida	nsubj	3
4.8	5	feros	ADJ	adjective	Case=Acc|Gender=Masc|Number=Plur	ferus	obj	3
4.8	6	.	PUNCT	punc		.	punct	0
4.9	0	ipse	DET	determiner	Case=Nom|Gender=Masc|Number=Sing	ipse	ROOT	0
4.9	1	et	CCONJ	conjunction		et	cc	2
4.9	2	dispariles	ADJ	adjective	Case=Nom|Gender=Masc|Number=Plur	disparilis	conj	0
4.9	3	monstro	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	monstro	obl	4
4.9	4	commissus	VERB	verb	Case=Nom|Gender=Masc|Number=Sing|VerbForm=Part|Voice=Pass	committo	acl	0
4.9	5	in	ADP	preposition		in	case	6
4.9	6	artus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	artus	obl:agent	4
4.10	0	qui	PRON	pronoun	Case=Nom|Gender=Masc|Number=Sing	qui	nsubj	3
4.10	1	crimen	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	crimen	obj	3
4.10	2	matris	NOUN	noun	Case=Gen|Gender=Fem|Number=Sing	mater	nmod	1
4.10	3	prodidit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	prodo	ROOT	3
4.10	4	1	NUM	number		1	nummod	5
4.10	5	ore	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	os	obl	3
4.10	6	novo	ADJ	adjective	Case=Abl|Gender=Neut|Number=Sing	nouus	amod	5
4.11	0	Cres	ADJ	adverb	Case=Voc|Gender=Masc|Number=Sing	cres	amod	1
4.11	1	puer	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	puer	nsubj	4
4.11	2	haud	PART	adverb		haud	advmod:neg	3
4.11	3	talem	DET	adjective	Case=Acc|Gender=Fem|Number=Sing	talis	det	6
4.11	4	potuisset	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pqp|VerbForm=Fin|Voice=Act	possum	ROOT	4
4.11	5	reddere	VERB	verb	Case=Acc|Gender=Neut|Number=Sing|Tense=Pres|VerbForm=Inf|Voice=Act	reddo	xcomp	4
4.11	6	formam	NOUN	noun	Case=Acc|Gender=Fem|Number=Sing	forma	obj	5
4.11	7	,	PUNCT	punc		,	punct	4
4.12	0	portassent	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pqp|VerbForm=Fin|Voice=Act	porto	ROOT	0
4.12	1	totum	DET	adjective	Case=Acc|Gender=Masc|Number=Sing	totus	obj	0
4.12	2	si	SCONJ	conjunction		si	mark	3
4.12	3	fera	VERB	verb	Mood=Imp|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	fera	advcl	0
4.12	4	membra	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	membrum	obj	3
4.12	5	patrem	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	pater	obj	3
4.12	6	.	PUNCT	punc		.	punct	0
5.1	0	Est	AUX	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	Est	aux:pass	4
5.1	1	procul	ADV	adverb		procul	advmod:lmod	4
5.1	2	ingenti	ADJ	adjective	Case=Abl|Gender=Fem|Number=Sing	ingens	amod	3
5.1	3	regio	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	regio	nsubj:pass	4
5.1	4	summota	ADJ	verb	Case=Nom|Gender=Fem|Number=Sing	summoueo	ROOT	4
5.1	5	recessu	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	recessus	nsubj:pass	4
5.1	6	,	PUNCT	punc		,	punct	4
5.2	0	insula	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	insula	ROOT	0
5.2	1	qua	PRON	pronoun	Case=Abl|Gender=Fem|Number=Sing	qui	obl:arg	2
5.2	2	resides	VERB	verb	Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	resideo	advcl	5
5.2	3	fluctus	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	fluctus	nsubj	2
5.2	4	mitescere	VERB	verb	Tense=Pres|VerbForm=Inf|Voice=Act	mitesco	xcomp	5
5.2	5	cogit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	cogo	acl:relcl	0
5.3	0	in	ADP	preposition		in	case	1
5.3	1	longum	ADJ	adjective	Case=Acc|Gender=Neut|Number=Sing	longus	obl	2
5.3	2	producta	VERB	verb	Case=Acc|Gender=Neut|Number=Plur|VerbForm=Part|Voice=Pass	produco	acl	5
5.3	3	latus	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	latus	obj	2
5.3	4	,	PUNCT	punc		,	punct	2
5.3	5	fractas	NOUN	verb	Case=Acc|Gender=Fem|Number=Sing	frango	ROOT	5
5.3	6	que	VERB	noun	Mood=Imp|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	que	conj	5
5.3	7	per	ADP	preposition		per	case	8
5.3	8	undas	NOUN	noun	Case=Acc|Gender=Fem|Number=Plur	unda	obl	6
5.4	0	ardua	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	arduus	nsubj:pass	2
5.4	1	tranquillo	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	tranquillo	obl	2
5.4	2	curvantur	VERB	verb	Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	curuo	ROOT	2
5.4	3	brachia	NOUN	noun	Case=Nom|Gender=Neut|Number=Plur	brachium	advcl	2
5.4	4	portu	NOUN	noun	Case=Abl|Gender=Masc|Number=Sing	portus	obl	2
5.4	5	.	PUNCT	punc		.	punct	2
6.1	0	In	ADP	preposition		in	case	1
6.1	1	iaculum	NOUN	noun	Case=Acc|Gender=Neut|Number=Sing	iaculum	obl	7
6.1	2	,	PUNCT	punc		,	punct	1
6.1	3	quodcumque	DET	adjective	Case=Acc|Gender=Neut|Number=Sing	quicumque	obj	4
6.1	4	gerit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	gero	advcl	7
6.1	5	,	PUNCT	punc		,	punct	4
6.1	6	dementia	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	dementia	nsubj	7
6.1	7	mutat	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	muto	ROOT	7
6.1	8	.	PUNCT	punc		.	punct	7
6.2	0	omnibus	DET	adjective	Case=Abl|Gender=Masc|Number=Plur	omnis	obl	1
6.2	1	armatur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	armo	ROOT	1
6.2	2	rabies	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	rabies	nsubj:pass	1
6.2	3	,	PUNCT	punc		,	punct	5
6.2	4	pro	ADP	preposition		pro	case	5
6.2	5	cuspide	NOUN	noun	Case=Abl|Gender=Fem|Number=Sing	cuspis	conj	1
6.2	6	ferri	NOUN	noun	Case=Gen|Gender=Neut|Number=Sing	ferrum	nmod	5
6.3	0	cuncta	DET	adjective	Case=Nom|Gender=Neut|Number=Plur	cunctus	nsubj	1
6.3	1	volant	VERB	verb	Mood=Sub|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	uolo	ROOT	1
6.3	2	,	PUNCT	punc		,	punct	3
6.3	3	dum	SCONJ	conjunction		dum	mark	8
6.3	4	dextra	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	dexter	amod	5
6.3	5	ferox	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	ferox	nsubj	8
6.3	6	in	ADP	ADP		in	case	7
6.3	7	vulnera	NOUN	noun	Case=Acc|Gender=Neut|Number=Plur	uulnus	obl	8
6.3	8	saevit	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	saeuio	advcl	1
6.3	9	.	PUNCT	punc		.	punct	1
6.4	0	pro	ADP	preposition		pro	case	1
6.4	1	telo	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	telum	obl	2
6.4	2	geritur	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass	gero	ROOT	2
6.4	3	quidquid	PRON	pronoun	Case=Acc|Gender=Neut|Number=Sing	quidquid	obj	4
6.4	4	suggesserit	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Perf|VerbForm=Fin|Voice=Act	suggesserit	csubj:pass	2
6.4	5	ira	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	ira	nsubj	4
6.4	6	.	PUNCT	punc		.	punct	2
8.1	0	Quid	ADV	pronoun		quis	obl	6
8.1	1	non	PART	particle		non	advmod:neg	2
8.1	2	saevus	ADJ	adjective	Case=Nom|Gender=Masc|Number=Sing	saeuus	amod	3
8.1	3	Amor	NOUN	noun	Case=Nom|Gender=Masc|Number=Sing	Amor	nsubj	6
8.1	4	flammarum	NOUN	noun	Case=Gen|Gender=Fem|Number=Plur	flamma	nmod	3
8.1	5	numine	PROPN	noun	Case=Abl|Gender=Masc|Number=Sing	numen	obl	6
8.1	6	cogat	VERB	verb	Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	cogo	ROOT	6
8.1	7	?	PUNCT	punc		?	punct	6
8.2	0	sanguinis	NOUN	noun	Case=Gen|Gender=Masc|Number=Sing	sanguis	nmod	2
8.2	1	en	ADP	punc		in	case	2
8.2	2	fetum	NOUN	noun	Case=Acc|Gender=Masc|Number=Sing	fetus	obl	5
8.2	3	mater	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	mater	nsubj	5
8.2	4	amare	ADV	adjective		amarus	xcomp	5
8.2	5	timet	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	timeo	ROOT	5
8.2	6	,	PUNCT	punc		,	punct	5
8.3	0	pectore	NOUN	noun	Case=Abl|Gender=Neut|Number=Sing	pectus	obl	4
8.3	1	dum	SCONJ	conjunction		dum	mark	4
8.3	2	niveo	ADJ	noun	Case=Abl|Gender=Neut|Number=Sing	niueus	amod	3
8.3	3	miserum	ADJ	adjective	Case=Acc|Gender=Masc|Number=Sing	miser	obj	4
8.3	4	tenet	VERB	verb	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	teneo	ROOT	4
8.3	5	anxia	ADJ	adjective	Case=Nom|Gender=Fem|Number=Sing	anxio	amod	6
8.3	6	nutrix	NOUN	noun	Case=Nom|Gender=Fem|Number=Sing	nutrix	nsubj	4
8.3	7	,	PUNCT	punc		,	punct	4
8.4	0	inlicitos	VERB	verb	Case=Acc|Gender=Masc|Number=Plur|VerbForm=Part|Voice=Pass	inlicitus	amod	1
8.4	1	ignes	NOUN	noun	Case=Acc|Gender=Masc|Number=Plur	ignis	obl	3
